Artist Name,Album Title,Track Title,Record Label,Year,Genre,Style,Tag,Comment,Discogs Release ID
Atlantic Starr,Yours Forever,Who Could Love You Better?,A&M Records,1983,Funk / Soul,Boogie,Drums,,https://www.discogs.com/release/1526786
Atlantis,It's Getting Better,Drifting Winds,Vertigo,1973,Rock,Blues Rock,Drums,,https://www.discogs.com/release/1396578
Atlas,Atlas,Play It Cool,Bacillus Records,1977,Jazz,Soul-Jazz,Drums,,https://www.discogs.com/release/646556
Atoll,L'Araignée-Mal,Cazotte N°1,Eurodisc,1978,Rock,Prog Rock,Drums,,https://www.discogs.com/release/2162467
Atomic Rooster,Death Walks Behind You,Gershatzer,Trojan Records,1980,Rock,Prog Rock,Drums,,https://www.discogs.com/release/2703670
Atomic Rooster,In Hearing Of,The Rock,Pegasus,1971,Rock,Hard Rock,Drums,,https://www.discogs.com/release/1842028
Atomic Rooster,Made In England,All In Satan’s Name,Elektra,1972,Rock,Prog Rock,Drums,,https://www.discogs.com/release/1873559
Attila,Attila,Holy Moses,Epic,1970,Electronic,Hard Rock,Drums,,https://www.discogs.com/release/1448576
Augustine Ramirez,Mi Barquita De Madera,Pack My Bag,El Zarape,1968,Latin,Ranchera,Drums,,https://www.discogs.com/release/7205533
Aura,The Aura,Sativa,Mercury,1971,Jazz,Folk Rock,Drums,,https://www.discogs.com/release/2537173
Aurra,Aurra,When I Come Home,Dream Records,1980,Funk / Soul,Disco,Drums,,https://www.discogs.com/release/260724
Aurra,Bedtime Story,Talking In Your Sleep,Next Plateau Records Inc.,1985,Funk / Soul,Funk,Drums,,https://www.discogs.com/release/2930684
Austin Roberts,Rocky,Children Of The Rain,Private Stock,1975,Pop,Vocal,Drums,,https://www.discogs.com/release/1292407
"Australian Showband, The",Great Australian Hits ,,Fable,1975,Jazz,,Drums,,https://www.discogs.com/release/3482566
Aut'Chose,Prends Une Chance Avec Moé,Hey You Woman,Columbia,1975,Rock,Garage Rock,Drums,,https://www.discogs.com/release/1106751
Automatic Man,Visitors,Y 2 Me,Island Records,1977,Rock,Funk,Drums,,https://www.discogs.com/release/1742272
Autumn,Comes ... Autumn,Get It Down,Warner Bros. Records,1971,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/5324087
Avalanche,Avalanche,Overnight Sensation,ABC Records,1976,Rock,Hard Rock,Drums,,https://www.discogs.com/release/1449339
Avant House Band,Jazz-Rock,Scorpio,Avant Records,1974,Jazz,Funk,Drums,,https://www.discogs.com/release/4668479
Average White Band,Feel No Fret,Feel No Fret,Atlantic,1979,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/696713
Average White Band,Warmer Communications,Big City Lights,Atlantic,1978,Funk / Soul,Funk,Drums,,https://www.discogs.com/release/489583
Average White Band & Ben E. King,Benny And Us,,Atlantic,1977,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/788772
Aviary,Aviary,Maple Hall,Epic,1979,Rock,Rock,Drums,,https://www.discogs.com/release/2600470
"Awakening, The",Mirage,March On,Black Jazz Records,1973,Jazz,Soul-Jazz,Drums,,https://www.discogs.com/release/1901512
Ayers Rock,Beyond,Catchanemu,Mushroom,1976,Jazz,Fusion,Drums,,https://www.discogs.com/release/3743463
"Aynsley Dunbar Retaliation, The",The Aynsley Dunbar Retaliation,Watch 'N Chain,Blue Thumb Records,1968,Rock,Electric Blues,Drums,,https://www.discogs.com/release/2920892
Azuquita Y Su Orquesta Melao,Pura Salsa,Guajiro Bacan,Vaya Records,1975,Latin,Salsa,Drums,,https://www.discogs.com/release/7261844
"B.B. & Q. Band, The",All Night Long,Imagination,New Fresh Records,2013,Funk / Soul,Disco,Drums,,https://www.discogs.com/release/22695356
B.B. King,Friends,Philadelphia,Dejavu Retro Gold Collection,2001,Blues,,Drums,,https://www.discogs.com/release/9453558
B.B.K.'s Expedition,Upship's Creek,,MK Records,,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/7294915
B.T. Express,Do It ('Til You're Satisfied),Do It ('Til You're Satisfied),Scepter Records,,Funk / Soul,Funk,Drums,,https://www.discogs.com/release/257503
B.T. Express,Energy To Burn,Energy Level,Columbia,1976,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/597252
B.T. Express,Non-Stop,Still Good—Still Like It,Roadshow,1975,Funk / Soul,Funk,Drums,,https://www.discogs.com/release/567809
"B'zz, The",Get Up,I Love The Way,Epic,1982,Rock,Hard Rock,Drums,,https://www.discogs.com/release/3561804
Baba Yaga,On The Edge,Too Cool To Be True,Bloodleaf Records,1978,Jazz,Funk,Drums,,https://www.discogs.com/release/3967733
Babe Ruth,First Base,The Mexican,Harvest,1972,Rock,Classic Rock,UBB,,https://www.discogs.com/release/6541665
Babe Ruth,Kid's Stuff,Keep Your Distance,Capitol Records,1976,Rock,Prog Rock,UBB,,https://www.discogs.com/release/3058146
Babe Ruth,Amar Caballero,Cool Jerk,Harvest,1974,Rock,Classic Rock,Drums,,https://www.discogs.com/release/2407914
Babe Ruth,Stealin' Home,Fascination,BGO Records,,Rock,Prog Rock,Drums,,https://www.discogs.com/release/10981809
Baby Huey,The Baby Huey Story - The Living Legend,"Listen To Me, Mama Get Yourself Together",Curtom,1971,Funk / Soul,Soul,UBB,,https://www.discogs.com/release/570869
Bachman-Turner Overdrive,Not Fragile,Blue Moanin',Mercury,1974,Rock,Classic Rock,Drums,,https://www.discogs.com/release/1626427
Back East,Day By Day,,Satellite Records,,Jazz,,Drums,,https://www.discogs.com/release/4002188
Bacon & Eggs,Sexy Stereo Sounds,Put Your Hand In The Hand,Columbia,1971,Jazz,,Drums,,https://www.discogs.com/release/21411982
Bad Bascomb,Black Grass,,Paramount Records,1973,Funk / Soul,,Drums,,https://www.discogs.com/release/1331694
Bad Bascomb,Black Grass Music,"Black Grass, Give The Bass A Taste",Paramount Records,1973,Funk / Soul,,Drums,,https://www.discogs.com/release/1331694
Bad Boy,Back To  Back,Take My Soul (Rock And Roll) / Out Of Control,United Artists Records,1978,Rock,Hard Rock,Drums,,https://www.discogs.com/release/4438166
Bagatelle,Bagatelle,Rock 'N' Roll Fantasy,Polydor,1980,Rock,Pop Rock,Drums,,https://www.discogs.com/release/4350712
Balance,Balance,"Breaking Away, No Getting Around My Love",Portrait,1981,Rock,Pop Rock,Drums,,https://www.discogs.com/release/3011784
Balance,In For The Count,We Can Have It All,Portrait,1982,Rock,Hard Rock,Drums,,https://www.discogs.com/release/1144561
Balcones Fault,It's All Balcones Fault,,Cream,1977,Jazz,Texas Blues,Drums,,https://www.discogs.com/release/1787018
Ballin' Jack,Ballin' Jack,Found A Child,Columbia,1970,Rock,Jazz-Rock,Drums,,https://www.discogs.com/release/1437015
Baltik,Baltik,"Long, Long Weekend",CBS,1973,Rock,Prog Rock,Drums,,https://www.discogs.com/release/1503191
"Baltimores, The",Top Soul Hits,SUPERSTITION,Boulevard,1974,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/3436423
"Banana Splits, The",We're The Banana Splits,,Decca,1968,Rock,Soundtrack,Drums,,https://www.discogs.com/release/2057271
Banbarra,,Shack Up Part 2,Stateside,1985,Funk / Soul,Funk,UBB,,https://www.discogs.com/release/428872
Band Of Light,Total Union,Spaces Of Time,Warner Bros. Records,1973,Rock,Blues Rock,Drums,,https://www.discogs.com/release/2775829
Bandit,Bandit,Hung Up On Your Love,L'autre Distribution,2020,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/15529759
Bandit,Partners In Crime,Stick Around,Ariola Records America,1978,Rock,Hard Rock,Drums,,https://www.discogs.com/release/2735723
Bappi Lahiri,Armaan,Usha Uthup & Chorus – Ramba Ho-Ho-Ho Samba Ho-Ho-Ho,His Master's Voice,1981,Funk / Soul,Soundtrack,Drums,,https://www.discogs.com/release/2625897
Bar-Kays,Flying High on Your Love,Let's Have Some Fun,Mercury,1977,Funk / Soul,Funk,UBB,,https://www.discogs.com/release/467433
Bar-Kays,Dangerous,"Dangerous, Freakshow On The Dancefloor",Mercury,1984,Electronic,Electro,Drums,,https://www.discogs.com/release/574463
Bar-Kays,Gotta Groove,Humpin',Volt,1969,Funk / Soul,,Drums,,https://www.discogs.com/release/1417592
Bar-Kays,Soul Finger,Knucklehead,Volt,1967,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/4438147
"Bar-Kays, The",Cold Blooded,"In The Scheme Of Things, Smiling, Styling & Profiling",Volt,1974,Funk / Soul,Funk,Drums,,https://www.discogs.com/release/584447
Barbara & Ernie,Prelude To...,Searching The Circle,Cotillion,1971,Rock,Folk Rock,Drums,,https://www.discogs.com/release/1020722
Barbara Blake And The Uniques,Barbara Blake And The Uniques,Let Me Down Easy,20th Century Records,1975,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/1301141
Barbara Jean English,Barbara Jean English,Your're Gonna Need Somebody To Love You,Alithia,1973,Funk / Soul,Rhythm & Blues,Drums,,https://www.discogs.com/release/7356593
Barbara McNair,The Real Barbara McNair,The Hunter Gets Captured By The Game,Motown,1969,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/3133312
Barbara Pennington Band,One,You Leave Me Cold,Earth Records International,1981,Rock,Hard Rock,Drums,,https://www.discogs.com/release/8293461
Barbara Thompson's Jubiaba,Barbara Thompson's Jubiaba,,MCA Records,1978,Jazz,Funk,Drums,,https://www.discogs.com/release/561401
Barbi Benton,Something New,Ride Baby Ride,Playboy Records,1976,Rock,Soft Rock,Drums,,https://www.discogs.com/release/1492162
Barbie,"Looking Good, Feeling Great (Exercise Album)",,Kid Stuff Records,1982,Children's,Health-Fitness,Drums,,https://www.discogs.com/release/4118117
Barış Manço,Dünden Bugüne...,"Küçük Bir Gece Müziği, Işte Hendek Işte Deve",Guerssen,2009,Rock,Folk Rock,Drums,,https://www.discogs.com/release/1769717
Barnes & Barnes,Voobaha,Please Please Me,Rhino Records,1980,Electronic,Abstract,Drums,,https://www.discogs.com/release/1364772
Barooga Bandit,Come Softly,Come Softly,Capitol Records,1979,Rock,Pop Rock,Drums,,https://www.discogs.com/release/3724150
Barrabas,Barrabas,Woman,RCA Victor,1972,Rock,Funk,UBB,,https://www.discogs.com/release/1245094
Barrabas,¡Soltad A Barrabas!,Lady Love,Ariola,1974,Funk / Soul,Funk,Drums,,https://www.discogs.com/release/1430789
Barrabas,Barrabas,Wild Safari,RCA Victor,1972,Rock,Funk,Drums,,https://www.discogs.com/release/1245094
Barrabas,Watch Out ,,ATCO Records,1976,Funk / Soul,Funk,Drums,,https://www.discogs.com/release/536556
Barracuda,Barracuda,Got The Message,Portrait,1977,Rock,Classic Rock,Drums,,https://www.discogs.com/release/1508830
Barretto,Eye Of The Beholder,Salsa-Con-Fusion,Atlantic,1977,Jazz,Salsa,Drums,,https://www.discogs.com/release/1250620
Barry Allen,Lovedrops,Lovedrops,Capitol Records,1966,Rock,Beat,Drums,,https://www.discogs.com/release/9521324
"Barry DeVorzon & Perry Botkin, Jr.",R.P.M. (The Original Motion Picture Soundtrack),The Riot,Bell Records,1970,Rock,Soundtrack,Drums,,https://www.discogs.com/release/1414996
"Barry Goldberg Reunion, The",There's No Hole In My Soul,Strung And Young,Buddah Records,1968,Rock,Blues Rock,Drums,,https://www.discogs.com/release/2078068
Barry Manilow,Even Now,Copacabana (At The Copa),Arista,1978,Rock,Pop Rock,Drums,,https://www.discogs.com/release/559541
Barry Manilow,Here Comes The Night,Let's Get On With It,Arista,1982,Pop,,Drums,,https://www.discogs.com/release/4223797
Barry Melton,Level With Me,Level With Me,Music Is Medicine,1978,"Folk, World, & Country",,Drums,,https://www.discogs.com/release/3911788
Barry White,I've Got So Much to Give,I'm Gonna Love You Just a Little Bit More Baby,20th Century Records,1973,Funk / Soul,Soul,UBB,,https://www.discogs.com/release/554024
Bataan,Afrofilipino,,Salsoul Records,1975,Latin,Soul,Drums,,https://www.discogs.com/release/2012911
Battered Wives,Battered Wives,,Bomb Records,1978,Rock,Punk,Drums,,https://www.discogs.com/release/1423714
Bayeté (Todd Cochran),Worlds Around The Sun,,Prestige,1972,Jazz,Post Bop,Drums,,https://www.discogs.com/release/1274256
Bazuka,Bazuka,Dynomite,A&M Records,1975,Jazz,Funk,Drums,,https://www.discogs.com/release/622074
Be-Bop Deluxe,Drastic Plastic,"New Precision, Love In Flames",Harvest,1978,Rock,Art Rock,Drums,,https://www.discogs.com/release/824131
Be-Bop Deluxe,Sunburst Finish,Life In The Air-Age,Harvest,1976,Rock,Art Rock,Drums,,https://www.discogs.com/release/795552
"Beach Boys, The",Stack-O-Tracks,Do It Again [Instrumental],Capitol Records,1968,Rock,Surf,Drums,,https://www.discogs.com/release/2085979
"Bears, The",Rise And Shine,Little Blue River,Primitive Man Recording Company,1988,Rock,,Drums,,https://www.discogs.com/release/2023569
"Bears, The",The Bears,Raining,NWAQ,2007,Electronic,Techno,Drums,,https://www.discogs.com/release/1123990
"Beau Brummels, The",The Beau Brummels,Down To The Bottom,Warner Bros. Records,1975,Rock,Folk Rock,Drums,,https://www.discogs.com/release/1918984
"Beaver Bop-Cats, The",The Beaver Bop-Cats or Tastefully Behind the Times,Dark Orchid,MA Records,,Jazz,,Drums,,https://www.discogs.com/release/14617773
Bebe Suong & Co Company,Golden Hit Parade,JESUS CRISTO,Monopole,1973,Pop,,Drums,,https://www.discogs.com/release/5736362
Bebi Dol,Ruže & Krv,Lapis Lazzuli,PGP RTB,1983,Rock,New Wave,Drums,,https://www.discogs.com/release/793180
"Beck, Bogert & Appice","Beck, Bogert & Appice Live",Why Should I Care,Epic,1974,Rock,Blues Rock,Drums,,https://www.discogs.com/release/1375437
Beckett,Beckett,A Rainbow's Gold,Raft Records,1974,Rock,Art Rock,Drums,,https://www.discogs.com/release/1323464
Bedjabetch,Subrepticement,Pieds D'Anchois,A.W.A. Records,1979,Jazz,Fusion,Drums,,https://www.discogs.com/release/3508060
Bedlam,Bedlam,Seven Long Years,Chrysalis,1973,Rock,Blues Rock,Drums,,https://www.discogs.com/release/2838894
Bee Gees,2 Years On,Back Home,ATCO Records,1971,Rock,Pop Rock,Drums,,https://www.discogs.com/release/1003046
Bee Gees,To Whom It May Concern,You Know It’s For You,ATCO Records,1972,Pop,,Drums,,https://www.discogs.com/release/1561045
"Beginning Of The End, The",Funky Nassau,"Funky Nassau (Part 1),  Funky Nassau (Part 2)",Alston Records,1971,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/178639
Bellamy Brothers,Country Rap,Country Rap,MCA Records,1986,Rock,Country Rock,Drums,,https://www.discogs.com/release/3371689
"Bells, The","Fly, Little White Dove, Fly",Proud Mary,Polydor,1971,Rock,Folk Rock,Drums,,https://www.discogs.com/release/2223207
Ben Branch & The Operation Breadbasket Orch. & Choir,The Last Request,,Chess,1968,Jazz,Gospel,Drums,,https://www.discogs.com/release/5877895
Ben E. King,Rough Edges,Don't Let Me Down,Maxwell,1970,Funk / Soul,Rhythm & Blues,Drums,,https://www.discogs.com/release/2567067
Ben Sidran,Feel Your Groove,About Love,Capitol Records,1971,Jazz,Jazz-Rock,Drums,,https://www.discogs.com/release/1264632
Benninghoff's Bad Rock Blues Band,Beethoven Bittersweet,,SSS International,1971,Rock,Psychedelic Rock,Drums,,https://www.discogs.com/release/5283672
Benny Golson,Killer Joe,Timbale Rock,Columbia,1977,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/1010678
Benny Golson,Tune In Turn On - To The Hippest Commercials Of The Sixties,The Swinger,Verve Records,1967,Jazz,,Drums,,https://www.discogs.com/release/2529884
Benny Gordon And The Soul Brothers,Tighten Up,Tighten Up,The Hot Biscuit Disc Company,1968,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/2294697
Bergendy,Beat Ablak,"Tramp - Részlet, Gimme Dat Ding, Dizzy",Pepita,1972,Rock,Funk,Drums,,https://www.discogs.com/release/3547156
Bergendy,Bergendy,Zöld Pokol,Pepita,1972,Rock,Prog Rock,Drums,,https://www.discogs.com/release/1596500
Bergendy,Fagypont Fölött Miénk A Világ,"Fagypont Fölött Miénk A Világ (Above Freezing Point The World Belongs To Us - Потеплело), Nyár És Tél (Summer And Winter - Лето И Зима)",Pepita,1976,Rock,Funk,Drums,,https://www.discogs.com/release/3075362
Bermuda Strollers,Bermuda Strollers '73,Wings Of A Dove-Obla Di,Edmar,1973,Funk / Soul,Calypso,Drums,,https://www.discogs.com/release/4291267
Bernard Drukker,28 Eminente Hits,POPPA JOE,Disko Thiel,1972,Pop,Easy Listening,Drums,,https://www.discogs.com/release/4533787
Bernard Paganotti,Paga,Show Town,Cream Records,1985,Jazz,Prog Rock,Drums,,https://www.discogs.com/release/1713279
Bernard Pretty Purdie,Lialeh (Original Movie Sound Track),Hap'nin',Bryan Records,1974,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/3284506
Bernard Purdie,Purdie Good!,Montego Bay,Prestige,2023,Jazz,Jazz-Funk,Drums,,https://www.discogs.com/release/26339720
Bernard Purdie,Shaft,Changes,BGP Records,1993,Funk / Soul,Funk,Drums,,https://www.discogs.com/release/57727
"Bernie Leadon-Michael Georgiades Band, The",Natural Progressions,CALLIN FOR YOUR LOVE,Asylum Records,1977,Rock,Country Rock,Drums,,https://www.discogs.com/release/2616350
Berry Lipman Band,Go Hits Go,Put Your Hand In The Hand / Co-Co / La Paranda,HÖR ZU,,Jazz,Easy Listening,Drums,,https://www.discogs.com/release/4643371
Bert De Coninck & Fran,Crapule De Luxe,ANDERHALVE ONSJE WIET,Parsifal,2000,Rock,Folk Rock,Drums,,https://www.discogs.com/release/858778
Bert De Coteaux,A Stevie Wonder Songbook,Superstition,RCA,1975,Funk / Soul,,Drums,,https://www.discogs.com/release/4623947
Bert Kaempfert,Bert Kaempfert Now!,Put Your Hand In The Hand,Decca,1971,Pop,Easy Listening,Drums,,https://www.discogs.com/release/2210493
Bert Robinson,No More Cold Nights,Just A Little Love,Capitol Records,1987,Electronic,Rhythm & Blues,Drums,,https://www.discogs.com/release/1405375
Bert Sommer,Inside,Uncle Charlie,Eleuthera Records,1970,Rock,Folk Rock,Drums,,https://www.discogs.com/release/7700591
Bette Midler,No Frills,"Let Me Drive, Beast Of Burden",Atlantic,1983,Rock,Pop Rock,Drums,,https://www.discogs.com/release/1332517
Bette Midler,The Divine Miss M,Daytime Hustler,Atlantic,1972,Rock,Doo Wop,Drums,,https://www.discogs.com/release/4799365
Betty Harris,Soul Perfection,Lonely Hearts,Action,1969,Funk / Soul,Soul,Drums,,https://www.discogs.com/release/3581047
Beverly Glenn-Copeland,At Last!,Journeyman,Transgressive Records,2020,Jazz,,Drums,,https://www.discogs.com/release/16023319
Bifrost,Til En Sigøjner,Mens Lyset Brænder Ud,CBS,1977,Rock,Pop Rock,Drums,,https://www.discogs.com/release/1557656
Big Band Katowice,Music For My Friends ,,Polskie Nagrania Muza,1978,Jazz,Jazz-Rock,Drums,,https://www.discogs.com/release/574387
Big Brother Feat. Ernie Joseph,Confusion,Gravis Delictum (Unforgivable Sin),All-American,1970,Rock,Blues Rock,Drums,,https://www.discogs.com/release/4478548
Big Guitars From Texas,"Trash, Twang And Thunder",Boomerang,Jungle Records,1985,Rock,Surf,Drums,,https://www.discogs.com/release/2820839
"Big Jim ""H"" And His Men Of Rhythm",Dance Party Of Hammond Hits,Jungle Fever,Stereo Gold Award,1972,Jazz,Smooth Jazz,Drums,,https://www.discogs.com/release/760415
Big Jullien And His All Star,Riviera Sound N°1,Talk,Riviera,1970,Jazz,Soul-Jazz,Drums,,https://www.discogs.com/release/4066914
"Big Sound Of Billy Strange And His Guitar, The",The Secret Agent File,,GNP Crescendo,1965,Rock,Surf,Drums,,https://www.discogs.com/release/3406611
"Bigroup, The",Big Hammer,What's Coming?,Peer International Library Limited,1971,Jazz,,Drums,,https://www.discogs.com/release/2587899
Bilgeri,Video Life,,GiG Records,1982,Electronic,Disco,Drums,,https://www.discogs.com/release/735267
Bill And His Pop-Guitar,Bill & His Pop Guitar,,Telefunken,,Pop,,Drums,,https://www.discogs.com/release/5113895
